#Emin=0 meV   Emax=5 meV deltaE=0.02 meV
#Ha[T] Hb[T] Hc[T] T[K] Q[A^-1] energy[meV] powderintensity powderintensity_bey powderintensity_nuc [barn/sr/f.u.]   f.u.=crystallogrpaphic unit cell (r1xr2xr3)
0 0 0 1.5 0.1 -0.01 0 0 0
0 0 0 1.5 0.1 0.01 0 0 0
0 0 0 1.5 0.1 0.03 0 0 0
0 0 0 1.5 0.1 0.05 0 0 0
0 0 0 1.5 0.1 0.07 0 0 0
0 0 0 1.5 0.1 0.09 0 0 0
0 0 0 1.5 0.1 0.11 0 0 0
0 0 0 1.5 0.1 0.13 0 0 0
0 0 0 1.5 0.1 0.15 0 0 0
0 0 0 1.5 0.1 0.17 0 0 0
0 0 0 1.5 0.1 0.19 0 0 0
0 0 0 1.5 0.1 0.21 0 0 0
0 0 0 1.5 0.1 0.23 0 0 0
0 0 0 1.5 0.1 0.25 0 0 0
0 0 0 1.5 0.1 0.27 0 0 0
0 0 0 1.5 0.1 0.29 0 0 0
0 0 0 1.5 0.1 0.31 0 0 0
0 0 0 1.5 0.1 0.33 0 0 0
0 0 0 1.5 0.1 0.35 0 0 0
0 0 0 1.5 0.1 0.37 0 0 0
0 0 0 1.5 0.1 0.39 0 0 0
0 0 0 1.5 0.1 0.41 0 0 0
0 0 0 1.5 0.1 0.43 0 0 0
0 0 0 1.5 0.1 0.45 0 0 0
0 0 0 1.5 0.1 0.47 0 0 0
0 0 0 1.5 0.1 0.49 0 0 0
0 0 0 1.5 0.1 0.51 0 0 0
0 0 0 1.5 0.1 0.53 0 0 0
0 0 0 1.5 0.1 0.55 0 0 0
0 0 0 1.5 0.1 0.57 0 0 0
0 0 0 1.5 0.1 0.59 0 0 0
0 0 0 1.5 0.1 0.61 0 0 0
0 0 0 1.5 0.1 0.63 0 0 0
0 0 0 1.5 0.1 0.65 0 0 0
0 0 0 1.5 0.1 0.67 0 0 0
0 0 0 1.5 0.1 0.69 0 0 0
0 0 0 1.5 0.1 0.71 0 0 0
0 0 0 1.5 0.1 0.73 0 0 0
0 0 0 1.5 0.1 0.75 0 0 0
0 0 0 1.5 0.1 0.77 0 0 0
0 0 0 1.5 0.1 0.79 0 0 0
0 0 0 1.5 0.1 0.81 0 0 0
0 0 0 1.5 0.1 0.83 0 0 0
0 0 0 1.5 0.1 0.85 0 0 0
0 0 0 1.5 0.1 0.87 0 0 0
0 0 0 1.5 0.1 0.89 0 0 0
0 0 0 1.5 0.1 0.91 0 0 0
0 0 0 1.5 0.1 0.93 0 0 0
0 0 0 1.5 0.1 0.95 0 0 0
0 0 0 1.5 0.1 0.97 0 0 0
0 0 0 1.5 0.1 0.99 0 0 0
0 0 0 1.5 0.1 1.01 0 0 0
0 0 0 1.5 0.1 1.03 0 0 0
0 0 0 1.5 0.1 1.05 0 0 0
0 0 0 1.5 0.1 1.07 0 0 0
0 0 0 1.5 0.1 1.09 0 0 0
0 0 0 1.5 0.1 1.11 0 0 0
0 0 0 1.5 0.1 1.13 0 0 0
0 0 0 1.5 0.1 1.15 0 0 0
0 0 0 1.5 0.1 1.17 0 0 0
0 0 0 1.5 0.1 1.19 0 0 0
0 0 0 1.5 0.1 1.21 0 0 0
0 0 0 1.5 0.1 1.23 0 0 0
0 0 0 1.5 0.1 1.25 0 0 0
0 0 0 1.5 0.1 1.27 0 0 0
0 0 0 1.5 0.1 1.29 0 0 0
0 0 0 1.5 0.1 1.31 0 0 0
0 0 0 1.5 0.1 1.33 0 0 0
0 0 0 1.5 0.1 1.35 0 0 0
0 0 0 1.5 0.1 1.37 0 0 0
0 0 0 1.5 0.1 1.39 0 0 0
0 0 0 1.5 0.1 1.41 0 0 0
0 0 0 1.5 0.1 1.43 0 0 0
0 0 0 1.5 0.1 1.45 0 0 0
0 0 0 1.5 0.1 1.47 0 0 0
0 0 0 1.5 0.1 1.49 0 0 0
0 0 0 1.5 0.1 1.51 0 0 0
0 0 0 1.5 0.1 1.53 0 0 0
0 0 0 1.5 0.1 1.55 0 0 0
0 0 0 1.5 0.1 1.57 0 0 0
0 0 0 1.5 0.1 1.59 0 0 0
0 0 0 1.5 0.1 1.61 0 0 0
0 0 0 1.5 0.1 1.63 0 0 0
0 0 0 1.5 0.1 1.65 0 0 0
0 0 0 1.5 0.1 1.67 0 0 0
0 0 0 1.5 0.1 1.69 0 0 0
0 0 0 1.5 0.1 1.71 0 0 0
